Asymmetric Mask Scheme for Self-Supervised Real Image Denoising,Xiangyu Liao*; Tianheng Zheng; Jiayu Zhong; Pingping Zhang; Chao Ren*
GRIDS: Grouped Multiple-Degradation Restoration with Image Degradation Similarity,Shuo Cao; Yihao Liu; Wenlong Zhang; Yu Qiao; Chao Dong*
Learning Dual-Level Deformable Implicit Representation for Real-World Scale Arbitrary Super-Resolution,Zhiheng Li; Muheng Li; Jixuan Fan; Lei Chen*; Yansong Tang; Jiwen Lu; Jie Zhou
A New Dataset and Framework for Real-World  Blurred Images Super-Resolution,Rui Qin; Ming Sun; Chao Zhou; Bin Wang*
Blind image deblurring with noise-robust kernel estimation,Chanseok Lee*; Jeongsol Kim; Seungmin Lee; Jaehwang Jung; Yunje Cho; Taejoong Kim; Taeyong Jo; Myungjun Lee; Mooseok Jang*
SMFANet: A Lightweight Self-Modulation Feature Aggregation Network for Efficient Image Super-Resolution,mingjun zheng; Long Sun; Jiangxin Dong; Jinshan Pan*
MambaIR: A Simple Baseline for Image Restoration with State-Space Model,Hang Guo*; Jinmin Li; Tao Dai*; Zhihao Ouyang; Xudong Ren; Shu-Tao Xia
BlazeBVD: Make Scale-Time Equalization Great Again for Blind Video Deflickering,Xinmin Qiu; Congying Han; Zicheng Zhang; Bonan Li*; Tiande Guo; Pingyu Wang; Xuecheng Nie
Towards Robust Full Low-bit Quantization of Super Resolution Networks,Denis S. Makhov*; Irina Zhelavskaya; Ruslan Ostapets; Dehua Song; Kirill Solodskikh
Solving the inverse problem of microscopy deconvolution with a residual Beylkin-Coifman-Rokhlin neural network,Rui Li; Mikhail Kudryashev; Artur Yakimovich*
SAH-SCI: Self-Supervised Adapter for Efficient Hyperspectral Snapshot Compressive Imaging,Haijin Zeng; Yuxi Liu; Yongyong Chen*; Youfa Liu; Chong Peng; Jingyong Su
Adaptive Compressed Sensing with Diffusion-Based Posterior Sampling,Noam Elata*; Tomer Michaeli; Michael Elad
DiffuX2CT: Diffusion Learning to Reconstruct CT Images from Biplanar X-Rays,Xuhui Liu; Zhi Qiao; Runkun Liu; Hong Li; Xiantong Zhen*; Zhen Qian; Juan Zhang*; Baochang Zhang
BaSIC: BayesNet Structure Learning for Computational Scalable Neural Image Compression,Yufeng Zhang; Hang Yu; Shizhan Liu; Wenrui Dai; Weiyao Lin*
SNeRV: Spectra-preserving Neural Representation for Video,Jina Kim*; Jihoo Lee*; Jewon Kang*
Latent-INR: A Flexible Framework for Implicit Representations of Videos with Discriminative Semantics,Shishira R Maiya*; Anubhav Gupta; Matthew A Gwilliam; Max Ehrlich; Abhinav Shrivastava
Multiscale Graph Texture Network,Ravishankar Evani*; Deepu Rajan; Shangbo Mao
DetailSemNet: Elevating Signature Verification through Detail-Semantic Integration,Meng-Cheng Shih*; Tsai-Ling Huang; Yu-Heng Shih; Hong-Han Shuai; Hsuan-Tung Liu; Yi-Ren Yeh; Ching-Chun Huang*
Out-of-Bounding-Box Triggers: A Stealthy Approach to Cheat Object Detectors,Tao Lin*; lijia Yu*; Gaojie Jin*; Renjue Li*; Peng Wu*; Lijun Zhang*
Fake It till You Make It: Curricular Dynamic Forgery Augmentations towards General Deepfake Detection,Yuzhen Lin*; Wentang Song; Bin Li*; Yuezun Li; Jiangqun Ni; Han Chen; Qiushi Li
AdversariaLeak: External Information Leakage Attack Using Adversarial Samples on Face Recognition Systems,Roye Katzav*; Amit Giloni; Edita Grolman*; Hiroo Saito; Tomoyuki Shibata; Tsukasa Omino; Misaki Komatsu; Yoshikazu Hanatani; Yuval Elovici; Asaf Shabtai
Continual Learning for Remote Physiological Measurement: Minimize Forgetting and Simplify Inference,Qian Liang; Yan Chen; Yang Hu*
NeuroPictor: Refining fMRI-to-Image Reconstruction via  Multi-individual Pretraining and Multi-level Modulation,Jingyang Huo; Yikai Wang; Yanwei Fu*; Xuelin Qian; Chong Li; Yun Wang; Jianfeng Feng
Region-aware Distribution Contrast: A Novel Approach to Multi-Task Partially Supervised Learning,Meixuan Li; Tianyu Li; Guoqing Wang*; Peng Wang; Yang Yang; Jie Zou
Large-Scale Multi-Hypotheses Cell Tracking Using Ultrametric Contours Maps,Jordão Bragantini*; Merlin Lange; Loïc A Royer
SemTrack: A Large-scale Dataset for Semantic Tracking in the Wild,Pengfei Wang; Xiaofei Hui; Jing Wu; Zile Yang; Kian Eng Ong; Xinge Zhao; Beijia Lu; Dezhao Huang; Evan Ling; Weiling Chen; Keng Teck Ma; Minhoe Hur; Jun Liu*
DailyDVS-200: A Comprehensive Benchmark Dataset for Event-Based Action Recognition,Qi Wang; Zhou Xu; Yuming Lin; Jingtao Ye; Hongsheng Li; Guangming Zhu; Syed Afaq Ali Shah; Mohammed Bennamoun; Liang Zhang*
CrossGLG: LLM Guides One-shot Skeleton-based 3D Action Recognition in a Cross-level Manner,Tingbing Yan; Wenzheng Zeng*; Yang Xiao*; Xingyu Tong; Bo Tan; Zhiwen Fang; Zhiguo Cao; Joey Tianyi Zhou
Towards More Practical Group Activity Detection: A New Benchmark and Model,Dongkeun Kim; Youngkil Song; Minsu Cho; Suha Kwak*
Synchronization is All You Need: Exocentric-to-Egocentric Transfer for Temporal Action Segmentation with Unlabeled Synchronized Video Pairs,Camillo Quattrocchi*; Antonino Furnari; Daniele Di Mauro; Mario Valerio Giuffrida; Giovanni Maria Farinella
Online Temporal Action Localization with Memory-Augmented Transformer,Youngkil Song; Dongkeun Kim; Minsu Cho; Suha Kwak*
EgoLifter: Open-world 3D Segmentation for Egocentric Perception,Qiao Gu*; Zhaoyang Lv*; Duncan Frost; Simon Green; Julian Straub; Chris Sweeney*
MeshSegmenter: Zero-Shot Mesh Segmentation via Texture Synthesis,Ziming Zhong*; Yanyu Xu; Jing Li; Jiale Xu; Zhengxin Li; Chaohui Yu; Shenghua Gao
Spatial-Temporal Multi-level Association for Video Object Segmentation,Deshui Miao; Xin Li; Zhenyu He*; Huchuan Lu; Ming-Hsuan Yang
Gated Temporal Diffusion for Stochastic Long-term Dense Anticipation,Olga Zatsarynna*; Emad Bahrami*; Yazan Abu Farha; Gianpiero Francesca; Jürgen Gall*
ViC-MAE: Self-Supervised Representation Learning from Images and Video with Contrastive Masked Autoencoders,Jefferson Hernandez*; Vicente Ordonez; Ruben Villegas
Vision-Language Action Knowledge Learning for Semantic-Aware Action Quality Assessment,Huangbiao Xu; Xiao Ke*; Yuezhou Li; Rui Xu; Huanqi Wu; Xiaofeng Lin; Wenzhong Guo
VideoMamba: State Space Model for Efficient Video Understanding,Kunchang Li*; Xinhao Li; Yi Wang*; Yinan He; Yali Wang*; Limin Wang*; Yu Qiao*
Text-Conditioned Resampler For Long Form Video Understanding,Bruno Korbar*; Yongqin Xian; Alessio Tonioni; Andrew Zisserman; Federico Tombari
SHINE: Saliency-aware HIerarchical NEgative Ranking for Compositional Temporal Grounding,Zixu Cheng*; Yujiang Pu*; Shaogang Gong; Parisa Kordjamshidi; Yu Kong
Vamos: Versatile Action Models for Video Understanding,Shijie Wang*; Qi Zhao; Minh Quan Do; Nakul Agarwal; Kwonjoon Lee; Chen Sun
Goldfish: Vision-Language Understanding of Arbitrarily Long Videos,Kirolos Ataallah*; Xiaoqian shen; Eslam mohamed abdelrahman*; Essam Sleiman; Mingchen Zhuge; Jian Ding; Deyao Zhu; Jürgen Schmidhuber; Mohamed Elhoseiny
Meta-optimized Angular Margin Contrastive Framework for Video-Language Representation Learning,Thong Thanh Nguyen*; Yi Bin; Xiaobao Wu; Xinshuai Dong; Zhiyuan Hu; Khoi M Le; Cong-Duy Nguyen; See Kiong Ng; Anh Tuan Luu
Multi-Sentence Grounding for Long-term Instructional Video,Zeqian Li; Qirui Chen; Tengda Han; Ya Zhang; Yan-Feng Wang; Weidi Xie*
CAT: Enhancing Multimodal Large Language Model to Answer Questions in Dynamic Audio-Visual Scenarios,Qilang Ye; Zitong Yu*; Rui Shao; Xinyu Xie; Philip Torr; Xiaochun Cao
CPM: Class-conditional Prompting Machine for Audio-visual Segmentation,Yuanhong Chen*; Chong Wang; Yuyuan Liu; Hu Wang; Gustavo Carneiro
SignAvatars: A Large-scale 3D Sign Language Holistic Motion Dataset and Benchmark,Zhengdi Yu; Shaoli Huang*; yongkang cheng; Tolga Birdal
CityGuessr: City-Level Video Geo-Localization on a Global Scale,Parth Parag Kulkarni*; Gaurav Kumar Nayak; Mubarak Shah
WRIM-Net: Wide-Ranging Information Mining Network for Visible-Infrared Person Re-Identification,Yonggan Wu; Ling-Chao Meng*; Yuan Zichao; Sixian Chan; Hong-Qiang Wang*
Contrastive ground-level image and remote sensing pre-training improves  representation learning for natural world imagery,Andy V Huynh*; Lauren Gillespie; Jael Lopez-Saucedo; Claire Tang; Rohan Sikand; Moisés Expósito-Alonso
AddressCLIP: Empowering Vision-Language Models for City-wide Image Address Localization,Shixiong Xu; Chenghao Zhang; Lubin Fan*; Gaofeng Meng*; SHIMING XIANG; Jieping Ye
LingoQA: Video Question Answering for Autonomous Driving,Ana-Maria Marcu*; Long Chen; Jan Hünermann; Alice Karnsund; Benoit Hanotte; Prajwal Chidananda; Saurabh Nair; Vijay Badrinarayanan; Alex Kendall; Jamie Shotton; Elahe Arani; Oleg Sinavski
Dolphins: Multimodal Language Model for Driving,Yingzi Ma; Yulong Cao; Jiachen Sun; Marco Pavone; Chaowei Xiao*
PRET: Planning with Directed Fidelity Trajectory for Vision and Language Navigation,Renjie Lu; Jingke Meng*; WEI-SHI ZHENG
LLM as Copilot for Coarse-grained Vision-and-Language Navigation,Yanyuan Qiao*; Qianyi Liu; Jiajun Liu; Jing Liu; Qi Wu
Visual Grounding for Object-Level Generalization in Reinforcement Learning,Haobin Jiang; Zongqing Lu*
m&amp;m’s: A Benchmark to Evaluate Tool-Use for multi-step multi-modal Tasks,Zixian Ma*; Weikai Huang; Jieyu Zhang; Tanmay Gupta; Ranjay Krishna
Recursive Visual Programming,Jiaxin Ge*; Sanjay Subramanian; Baifeng Shi; Roei Herzig; Trevor Darrell
Any2Point: Empowering Any-modality Transformers for Efficient 3D Understanding,Yiwen Tang; Ray Zhang; Jiaming Liu; Zoey Guo; Bin Zhao*; Zhigang Wang; Dong Wang*; Peng Gao; Hongsheng Li; Xuelong Li
Depicting Beyond Scores: Advancing Image Quality Assessment through Multi-modal Language Models,Zhiyuan You*; Zheyuan Li; Jinjin Gu*; Zhenfei Yin; Tianfan Xue*; Chao Dong*
HaloQuest: A Visual Hallucination Dataset for Advancing Multimodal Reasoning,Zhecan Wang; Garrett Bingham*; Adams Wei Yu; Quoc V. Le; Thang Luong; Golnaz Ghiasi
REVISION: Rendering Tools Enable Spatial Fidelity in Vision-Language Models,Agneet Chatterjee*; Yiran Luo; Tejas Gokhale; Yezhou Yang; Chitta R Baral
ViG-Bias: Visually Grounded Bias Discovery and Mitigation,Badr-Eddine Marani*; Mohamed Hanini; Nihitha Malayarukil; Stergios Christodoulidis; Maria Vakalopoulou; Enzo Ferrante
GENIXER: Empowering Multimodal Large Language Models as a Powerful Data Generator,Henry Hengyuan Zhao*; Pan Zhou*; Mike Zheng Shou*
Adversarial Prompt Tuning for Vision-Language Models,Jiaming Zhang; Xingjun Ma*; Xin Wang; Lingyu Qiu; Jiaqi Wang; Yu-Gang Jiang; Jitao Sang*
"MM1: Methods, Analysis &amp; Insights from Multimodal LLM Pre-training",Brandon McKinzie; Zhe Gan; Jean-Philippe Fauconnier; Samuel Dodge; Bowen Zhang; Philipp Dufter; Dhruti Shah; Futang Peng; Anton Belyi; Max A Schwarzer; Hongyu Hè; Xianzhi Du; Haotian Zhang; Karanjeet Singh; Doug Kang; Tom Gunter; Xiang Kong; Aonan Zhang; Jianyu Wang; Chong Wang; Nan Du; Tao Lei; Sam Wiseman; Mark Lee; Zirui Wang; Ruoming Pang; Peter Grasch; Alexander Toshev*; Yinfei Yang
Synergy of Sight and Semantics: Visual Intention Understanding with CLIP,Qu Yang; Mang Ye*; Dacheng Tao
FlexAttention for Efficient High-Resolution Vision-Language Models,Junyan Li*; Delin Chen; Tianle Cai; Peihao Chen; Yining Hong; Zhenfang Chen; Yikang Shen; Chuang Gan
VisionLLaMA: A Unified LLaMA Backbone for Vision Tasks,Xiangxiang Chu*; Jianlin Su; Bo Zhang*; Chunhua Shen
Weak-to-Strong Compositional Learning from Generative Models for Language-based Object Detection,Kwanyong Park; Kuniaki Saito; Donghyun Kim*
Mismatch Quest: Visual and Textual Feedback for Image-Text Misalignment,Brian Gordon*; Yonatan Bitton*; Yonatan Shafir; Roopal Garg; Xi Chen; Dani Lischinski; Daniel Cohen-Or; Idan Szpektor
BRIDGE: Bridging Gaps in Image Captioning Evaluation with Stronger Visual Cues,Sara Sarto*; Marcella Cornia; Lorenzo Baraldi; Rita Cucchiara
Controllable Contextualized Image Captioning: Directing the Visual Narrative through User-Defined Highlights,Shunqi Mao*; Chaoyi Zhang; Hang Su; Hwanjun Song; Igor Shalyminov; Weidong Cai
CLAP: Isolating Content from Style through Contrastive Learning with Augmented Prompts,Yichao Cai*; Yuhang Liu; Zhen Zhang; Javen Qinfeng Shi
Elevating All Zero-Shot Sketch-Based Image Retrieval Through Multimodal Prompt Learning,Mainak Singha*; Ankit Jha; Divyam Gupta; Pranav Singla; Biplab Banerjee
GazeXplain: Learning to Predict Natural Language Explanations of Visual Scanpaths,Xianyu Chen*; Ming Jiang; Qi Zhao*
Textual Knowledge Matters: Cross-Modality Co-Teaching for Generalized Visual Class Discovery,Haiyang Zheng; Nan Pu; Wenjing Li*; Nicu Sebe; Zhun Zhong*
Diff-Tracker: Text-to-Image Diffusion Models are Unsupervised Trackers,Zhengbo Zhang*; Li Xu; Duo Peng; Hossein Rahmani; Jun Liu*
Trackastra: Transformer-based cell tracking for live-cell microscopy,Benjamin Gallusser; Martin Weigert*
Lost and Found: Overcoming Detector Failures in Online Multi-Object Tracking,Lorenzo Vaquero*; Yihong Xu; Xavier Alameda-Pineda; Victor M. Brea; Manuel Mucientes
Walker: Self-supervised Multiple Object Tracking by Walking on Temporal Object Appearance Graphs,Mattia Segù*; Luigi Piccinelli; Siyuan Li; Luc Van Gool; Fisher Yu; Bernt Schiele
E3V-K5: An Authentic Benchmark for Redefining Video-Based Energy Expenditure Estimation,Shengxuming Zhang; Lei Jin; Yifan Wang; Xinyu Wang; Xu Wen; Zunlei Feng*; Mingli Song
Masked Video and Body-worn IMU Autoencoder for Egocentric Action Recognition,Mingfang Zhang; Yifei Huang*; Ruicong Liu; Yoichi Sato
Learning by Aligning 2D Skeleton Sequences and Multi-Modality Fusion,Quoc-Huy Tran*; Muhammad Ahmed; Murad Popattia; Muhammad Hassan Ahmed; Andrey Konin; Zeeshan Zia
Occluded Gait Recognition with Mixture of Experts: An Action Detection Perspective,Panjian Huang; Yunjie Peng; Saihui Hou*; Chunshui Cao; Xu Liu; Zhiqiang He; Yongzhen Huang*
Stepwise Multi-grained Boundary Detector for Point-supervised Temporal Action Localization,Mengnan Liu; Le Wang*; Sanping Zhou; Kun Xia; Qi Wu; Qilin Zhang; Gang Hua
Finding Meaning in Points: Weakly Supervised Semantic Segmentation for Event Cameras,Hoonhee Cho; Sung-Hoon Yoon; Hyeokjun Kweon; Kuk-Jin Yoon*
Reliable Spatial-Temporal Voxels For Multi-Modal Test-Time Adaptation,Haozhi Cao; Yuecong Xu; Jianfei Yang*; Pengyu Yin; Xingyu Ji; Shenghai Yuan; Lihua Xie
X-Pose: Detecting Any Keypoints,Jie Yang; Ailing Zeng*; Ruimao Zhang*; Lei Zhang
Open-Set Recognition in the Age of Vision-Language Models,Dimity Miller*; Niko Suenderhauf; Alex Kenna; Keita Mason
Grounding DINO: Marrying DINO with Grounded Pre-Training for Open-Set Object Detection,Shilong Liu*; Zhaoyang Zeng; Tianhe Ren; Feng Li; Hao Zhang; Jie Yang; Qing Jiang; Chunyuan Li; Jianwei Yang; Hang Su; Jun Zhu; Lei Zhang*
A Fair Ranking and New Model for Panoptic Scene Graph Generation,Julian Lorenz*; Alexander Pest; Daniel Kienzle; Katja Ludwig; Rainer Lienhart
Unlocking Textual and Visual Wisdom: Open-Vocabulary 3D Object Detection Enhanced by Comprehensive Guidance from Text and Image,Pengkun Jiao*; Na Zhao*; Jingjing Chen; Yu-Gang Jiang
"Tracking Meets LoRA: Faster Training, Larger Model, Stronger Performance",Liting Lin; Heng Fan; Zhipeng Zhang; Yaowei Wang*; Yong Xu; Haibin Ling*
A Simple Background Augmentation Method for Object Detection with Diffusion Model,Yuhang Li; Xin Dong; Chen Chen; Weiming Zhuang; Lingjuan Lyu*
OpenIns3D: Snap and Lookup for 3D Open-vocabulary Instance Segmentation,Zhening Huang; Xiaoyang Wu; Xi Chen; Hengshuang Zhao*; Lei Zhu; Joan Lasenby*
Open-Vocabulary 3D Semantic Segmentation with Text-to-Image Diffusion Models,Xiaoyu Zhu*; Hao Zhou; Pengfei Xing; Long Zhao; Hao Xu; Junwei Liang; Alexander G. Hauptmann; Ting Liu; Andrew Gallagher
Agent Attention: On the Integration of Softmax and Linear Attention,Dongchen Han; Tianzhu Ye; Yizeng Han; Zhuofan Xia; Siyuan Pan; Pengfei Wan; Shiji Song; Gao Huang*
WeCromCL: Weakly Supervised Cross-Modality Contrastive Learning for Transcription-only Supervised Text Spotting,Jingjing Wu; Zhengyao Fang; Pengyuan Lyu; Chengquan Zhang; Fanglin Chen; Guangming Lu; Wenjie Pei*
Agglomerative Token Clustering,Joakim Bruslund Haurum*; Sergio Escalera; Graham W. Taylor*; Thomas B. Moeslund
Embedding-Free Transformer with Inference Spatial Reduction for Efficient Semantic Segmentation,Hyunwoo Yu; Yubin Cho; Beoungwoo Kang; Seunghun Moon; Kyeongbo Kong; Suk-Ju Kang*
3D Weakly Supervised Semantic Segmentation with 2D Vision-Language Guidance,Xiaoxu Xu; Yitian Yuan; Jinlong Li; Qiudan Zhang; Zequn Jie; Lin Ma; Hao Tang; Nicu Sebe; Xu Wang*
SPIN: Hierarchical Segmentation with Subpart Granularity in Natural Images,Josh David Myers-Dean*; Jarek T Reynolds; Brian Price; Yifei Fan; Danna Gurari
Open-Vocabulary RGB-Thermal Semantic Segmentation,GuoQiang Zhao; JunJie Huang; Xiaoyun Yan*; Zhaojing Wang; Junwei Tang; Yangjun Ou; Xinrong Hu; Tao Peng
PartSTAD: 2D-to-3D Part Segmentation Task Adaptation,Hyunjin Kim; Minhyuk Sung*
Open-Vocabulary SAM: Segment and Recognize Twenty-thousand Classes Interactively,Haobo Yuan; Xiangtai Li*; Chong Zhou; Yining Li; Kai Chen; Chen Change Loy
FREST: Feature RESToration for Semantic Segmentation under Multiple Adverse Conditions,Sohyun Lee; Namyup Kim; Sungyeon Kim; Suha Kwak*
Progressive Proxy Anchor Propagation for Unsupervised Semantic Segmentation,Hyun Seok Seong; WonJun Moon; SuBeen Lee; Jae-Pil Heo*
Early Preparation Pays Off: New Classifier Pre-tuning for Class Incremental Semantic Segmentation,Zhengyuan Xie; Haiquan Lu; Jia-wen Xiao; Enguang Wang; Le Zhang; Xialei Liu*
Evaluating the Adversarial Robustness of Semantic Segmentation: Trying Harder Pays Off,Levente Halmosi; Bálint Mohos; Márk Jelasity*
Pseudo-Embedding for Generalized Few-Shot Point Cloud Segmentation,Chih-Jung Tsai; Hwann-Tzong Chen*; Tyng-Luh Liu
Self-supervised co-salient object detection via feature correspondences at multiple scales,Souradeep Chakraborty*; Dimitris Samaras
Unsupervised Dense Prediction using Differentiable Normalized Cuts,Yanbin Liu*; Stephen Gould
Robust Zero-Shot Crowd Counting and Localization with Adaptive Resolution SAM,Jia Wan*; Qiangqiang Wu; Wei Lin; Antoni Chan
Bayesian Detector Combination for Object Detection with Crowdsourced Annotations,Zhi Qin Tan*; Olga Isupova; Gustavo Carneiro; Xiatian Zhu; Yunpeng Li
Bridge Past and Future: Overcoming Information Asymmetry in Incremental Object Detection,Qijie Mo; Yipeng Gao; Shenghao Fu; Junkai Yan; Ancong Wu*; Wei-Shi Zheng*
Bucketed Ranking-based Losses for Efficient Training of Object Detectors,Feyza Yavuz*; Baris Can Cam; Adnan Harun Dogan; Kemal Oksuz; Emre Akbas; Sinan Kalkan
Better Regression Makes Better Test-time Adaptive 3D Object Detection,Jiakang Yuan; Bo Zhang; Kaixiong Gong; Xiangyu Yue; Botian Shi; Yu Qiao; Tao Chen*
MutDet: Mutually Optimizing Pre-training for Remote Sensing Object Detection,Ziyue Huang; Yongchao Feng; Qingjie Liu*; Yunhong Wang
IRSAM: Advancing Segment Anything Model for Infrared Small Target Detection,Mingjin Zhang; Yuchun Wang*; Jie Guo*; Yunsong Li; Xinbo Gao; Jing Zhang
Semi-supervised Segmentation of Histopathology Images with Noise-Aware Topological Consistency,Meilong Xu*; Xiaoling Hu; Saumya Gupta; Shahira Abousamra; Chao Chen
The Devil is in the Statistics: Mitigating and Exploiting Statistics Difference for Generalizable Semi-supervised Medical Image Segmentation,Muyang Qiu; Jian Zhang; Lei Qi; Qian Yu; Yinghuan Shi*; Yang Gao
A Rotation-invariant Texture ViT for Fine-Grained Recognition of Esophageal Cancer Endoscopic Ultrasound Images,Tianyi Liu; Shuaishuai S Zhuang; Jiacheng Nie; Geng Chen ; Yusheng Guo; Guangquan Zhou*; Jean-Louis Coatrieux; Yang Chen*
Multistain Pretraining for Slide Representation Learning in Pathology,Guillaume Jaume*; Anurag J Vaidya*; Andrew Zhang; Andrew Song; Richard J Chen; Sharifa Sahai; Dandan Mo; Emilio Madrigal; Long P Le; Faisal Mahmood*
Bridging the Pathology Domain Gap: Efficiently Adapting CLIP for Pathology Image Analysis with Limited Labeled Data,Zhengfeng Lai*; Joohi Chauhan; Brittany N. Dugger; Chen-Nee Chuah
